# Generated by check_style.sh --update-baseline
# Counts of known style-guide findings, per file per rule.
# --ratchet fails only when a count rises above these.
content/en/docs/user-guide/security/sessions-and-tokens.md	title-case	1
content/en/docs/user-guide/security/signing-in.md	heading-blank-before	1
content/en/docs/user-guide/security/signing-in.md	title-case	5
content/en/docs/user-guide/security/signing-keys.md	title-case	3
content/en/docs/user-guide/security/user-accounts.md	title-case	1
content/en/docs/user-guide/security/users-and-groups.md	title-case	1
content/en/docs/user-guide/tools/stream-dump-tool.md	heading-blank-before	1
content/en/docs/user-guide/tools/stream-dump-tool.md	sentence-per-line	1
content/en/docs/user-guide/viewing-data.md	heading-no-blank-after	1
content/en/releases/v06.00.md	heading-blank-before	8
content/en/releases/v06.00.md	title-case	7
content/en/releases/v07.00.md	heading-blank-before	15
content/en/releases/v07.00.md	sentence-per-line	3
content/en/releases/v07.00.md	title-case	16
content/en/releases/v07.02/breaking-changes.md	heading-blank-before	1
content/en/releases/v07.02/new-features.md	heading-blank-before	1
content/en/releases/v07.02/new-features.md	title-case	2
content/en/releases/v07.02/preview-features.md	heading-blank-before	1
content/en/releases/v07.02/preview-features.md	title-case	1
content/en/releases/v07.02/upgrade-notes.md	fence-blank-before	1
content/en/releases/v07.02/upgrade-notes.md	heading-blank-before	1
content/en/releases/v07.03/new-features.md	sentence-per-line	3
content/en/releases/v07.03/new-features.md	title-case	1
content/en/releases/v07.03/preview-features.md	sentence-per-line	1
content/en/releases/v07.03/upgrade-notes.md	heading-blank-before	1
content/en/releases/v07.04/new-features.md	sentence-per-line	9
content/en/releases/v07.04/preview-features.md	heading-blank-before	1
content/en/releases/v07.04/preview-features.md	sentence-per-line	1
content/en/releases/v07.04/upgrade-notes.md	heading-blank-before	2
content/en/releases/v07.05/new-features.md	heading-blank-before	1
content/en/releases/v07.05/new-features.md	sentence-per-line	2
content/en/releases/v07.05/new-features.md	title-case	1
content/en/releases/v07.05/upgrade-notes.md	heading-blank-before	4
content/en/releases/v07.05/upgrade-notes.md	sentence-per-line	1
content/en/releases/v07.06/new-features.md	heading-blank-before	1
content/en/releases/v07.06/new-features.md	title-case	1
content/en/releases/v07.06/upgrade-notes.md	heading-blank-before	5
content/en/releases/v07.07/upgrade-notes.md	heading-blank-before	3
content/en/releases/v07.08/breaking-changes.md	heading-blank-before	1
content/en/releases/v07.08/new-features.md	title-case	1
content/en/releases/v07.08/upgrade-notes.md	heading-blank-before	4
content/en/releases/v07.09/breaking-changes.md	heading-blank-before	1
content/en/releases/v07.09/upgrade-notes.md	heading-blank-before	6
content/en/releases/v07.10/new-features.md	fence-blank-before	1
content/en/releases/v07.10/new-features.md	sentence-per-line	1
content/en/releases/v07.10/upgrade-notes.md	heading-blank-before	4
content/en/releases/v07.11/breaking-changes.md	heading-blank-before	1
content/en/releases/v07.11/new-features.md	fence-blank-before	1
content/en/releases/v07.11/new-features.md	heading-blank-before	1
content/en/releases/v07.11/new-features.md	title-case	2
content/en/releases/v07.11/upgrade-notes.md	heading-blank-before	3
content/en/releases/v07.11/upgrade-notes.md	title-case	5
content/en/releases/v07.12/breaking-changes.md	heading-blank-before	1
content/en/releases/v07.12/upgrade-notes.md	heading-blank-before	1
content/en/releases/v07.13/upgrade-notes.md	heading-blank-before	8
